"DesignName","Gates","Edges","DesignPath","CellLib","FileType","Category","Time","Inputs","Outputs","NrDffs"
"automated_osu035_edge_latest_final_Edge_Core",51527,122319,"./automated_osu035/automated_osu035_edge_latest_final_Edge_Core.v","automated_osu035","v","mips, core",1535715426.47601,68,100,0
"automated_osu035_edge_latest_final_ex_mem_pipereg",2558,3809,"./automated_osu035/automated_osu035_edge_latest_final_ex_mem_pipereg.v","automated_osu035","v","register, memory",1535715426.61601,335,330,0
"automated_osu035_edge_latest_final_hazard_unit",236,439,"./automated_osu035/automated_osu035_edge_latest_final_hazard_unit.v","automated_osu035","v",,1535715426.63601,46,13,0
"automated_osu035_edge_latest_final_id_ex_pipereg",2257,3414,"./automated_osu035/automated_osu035_edge_latest_final_id_ex_pipereg.v","automated_osu035","v","register, memory",1535715426.724,293,290,0
"automated_osu035_edge_latest_final_if_id_pipereg",720,1101,"./automated_osu035/automated_osu035_edge_latest_final_if_id_pipereg.v","automated_osu035","v","register, memory",1535715426.764,99,96,0
"automated_osu035_edge_latest_final_mem_wb_pipereg",2026,3039,"./automated_osu035/automated_osu035_edge_latest_final_mem_wb_pipereg.v","automated_osu035","v","register, memory",1535715426.872,257,254,0
"automated_osu035_edge_latest_final_mult_unit",12875,31985,"./automated_osu035/automated_osu035_edge_latest_final_mult_unit.v","automated_osu035","v","mult, arithmetic",1535715427.544,64,64,0
"automated_osu035_edge_latest_final_mux_WBResult",394,563,"./automated_osu035/automated_osu035_edge_latest_final_mux_WBResult.v","automated_osu035","v",,1535715427.6,163,32,0
"automated_osu035_edge_latest_final_mux2",233,264,"./automated_osu035/automated_osu035_edge_latest_final_mux2.v","automated_osu035","v",,1535715427.572,65,32,0
"automated_osu035_edge_latest_final_regfile",7962,18229,"./automated_osu035/automated_osu035_edge_latest_final_regfile.v","automated_osu035","v","register, memory",1535715428.01199,50,64,0
"automated_osu035_edge_latest_final_register",248,373,"./automated_osu035/automated_osu035_edge_latest_final_register.v","automated_osu035","v","register, memory",1535715428.05999,35,32,0
"automated_osu035_edge_latest_final_reset_logic",5,4,"./automated_osu035/automated_osu035_edge_latest_final_reset_logic.v","automated_osu035","v",,1535715428.07599,2,1,0
"automated_osu035_edge_latest_final_shift_left2",94,62,"./automated_osu035/automated_osu035_edge_latest_final_shift_left2.v","automated_osu035","v",,1535715428.22399,32,32,0
"automated_osu035_edge_latest_final_shift_unit",1444,3313,"./automated_osu035/automated_osu035_edge_latest_final_shift_unit.v","automated_osu035","v","shift, arithemtic",1535715428.31599,39,32,0
"automated_osu035_edge_latest_final_shifter_decoder",23,26,"./automated_osu035/automated_osu035_edge_latest_final_shifter_decoder.v","automated_osu035","v",,1535715428.09199,6,3,0
"automated_osu035_edge_latest_final_shifter_left",505,1004,"./automated_osu035/automated_osu035_edge_latest_final_shifter_left.v","automated_osu035","v","shift, arithemtic",1535715428.12799,37,32,0
"automated_osu035_edge_latest_final_shifter_right_arithmetic",421,925,"./automated_osu035/automated_osu035_edge_latest_final_shifter_right_arithmetic.v","automated_osu035","v","shift, arithemtic",1542470579.21444,37,32,0
"automated_osu035_edge_latest_final_shifter_right_logical",505,1009,"./automated_osu035/automated_osu035_edge_latest_final_shifter_right_logical.v","automated_osu035","v","shift, arithemtic",1535715428.19999,37,32,0
"automated_osu035_edge_latest_final_sign_extend",84,68,"./automated_osu035/automated_osu035_edge_latest_final_sign_extend.v","automated_osu035","v",,1535715428.33199,16,32,0
"automated_osu035_edge_latest_final_zero_extend",80,48,"./automated_osu035/automated_osu035_edge_latest_final_zero_extend.v","automated_osu035","v",,1535715428.35199,16,32,0
"automated_osu035_fast_antilog_latest_final_AntiLog2",644,1589,"./automated_osu035/automated_osu035_fast_antilog_latest_final_AntiLog2.v","automated_osu035","v","log, arithmetic",1536250756.68439,11,24,0
"automated_osu035_fast_log_latest_final_Log2flowthru",387,961,"./automated_osu035/automated_osu035_fast_log_latest_final_Log2flowthru.v","automated_osu035","v","log, arithmetic",1536250767.52429,24,8,0
"automated_osu035_fast_log_latest_final_Log2highacc",392,867,"./automated_osu035/automated_osu035_fast_log_latest_final_Log2highacc.v","automated_osu035","v","log, arithmetic",1536250767.64028,25,12,0
"automated_osu035_fast_log_latest_final_Log2pipelined",275,584,"./automated_osu035/automated_osu035_fast_log_latest_final_Log2pipelined.v","automated_osu035","v","log, arithmetic",1536250767.78428,25,8,0
"automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qadd",865,1790,"./automated_osu035/automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qadd.v","automated_osu035","v","ram, memory",1536250818.78378,64,32,0
"automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qdiv",997,2087,"./automated_osu035/automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qdiv.v","automated_osu035","v","ram, memory",1536250818.99178,66,33,0
"automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qmult",12623,31975,"./automated_osu035/automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qmult.v","automated_osu035","v","mult, arithmetic",1536250820.01177,64,32,0
"automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qtwosComp",235,326,"./automated_osu035/automated_osu035_fixed_point_arithmetic_parameterized_latest_final_qtwosComp.v","automated_osu035","v","ram, memory",1536250820.06777,31,64,0
"automated_osu035_fixed_point_arithmetic_parameterized_latest_final_top",995,2085,"./automated_osu035/automated_osu035_fixed_point_arithmetic_parameterized_latest_final_top.v","automated_osu035","v","ram, memory,  topfile",1536250820.14777,66,32,0
"automated_osu035_fpga-median_latest_final_common_network",1284,2736,"./automated_osu035/automated_osu035_fpga-median_latest_final_common_network.v","automated_osu035","v",,1535992625.66652,96,96,0
"automated_osu035_fpga-median_latest_final_dff_3_pipe",74,96,"./automated_osu035/automated_osu035_fpga-median_latest_final_dff_3_pipe.v","automated_osu035","v",,1535992625.85852,26,24,0
"automated_osu035_fpga-median_latest_final_median",5384,12507,"./automated_osu035/automated_osu035_fpga-median_latest_final_median.v","automated_osu035","v",,1535992626.23452,98,72,0
"automated_osu035_fpga-median_latest_final_node",123,236,"./automated_osu035/automated_osu035_fpga-median_latest_final_node.v","automated_osu035","v",,1535992626.27052,16,16,0
"automated_osu035_fpga-median_latest_final_pixel_network",882,1848,"./automated_osu035/automated_osu035_fpga-median_latest_final_pixel_network.v","automated_osu035","v",,1535992626.32651,72,8,0
"automated_osu035_fpga-median_latest_final_state_machine",573,1196,"./automated_osu035/automated_osu035_fpga-median_latest_final_state_machine.v","automated_osu035","v",,1535992626.35851,2,62,0
"automated_osu035_fpu_latest_final_add_sub27",554,1062,"./automated_osu035/automated_osu035_fpu_latest_final_add_sub27.v","automated_osu035","v","sub, arithmetic",1536253864.64609,55,28,0
"automated_osu035_fpu_latest_final_delay1",7,6,"./automated_osu035/automated_osu035_fpu_latest_final_delay1.v","automated_osu035","v","fpu",1536253864.67009,3,2,0
"automated_osu035_fpu_latest_final_delay2",9,10,"./automated_osu035/automated_osu035_fpu_latest_final_delay2.v","automated_osu035","v","fpu",1536253864.69009,3,2,0
"automated_osu035_fpu_latest_final_delay3",11,14,"./automated_osu035/automated_osu035_fpu_latest_final_delay3.v","automated_osu035","v","fpu",1536253864.70609,3,2,0
"automated_osu035_fpu_latest_final_div_r2",17157,41158,"./automated_osu035/automated_osu035_fpu_latest_final_div_r2.v","automated_osu035","v","div, arithmetic, fpu",1536253865.44609,75,100,0
"automated_osu035_fpu_latest_final_except",192,253,"./automated_osu035/automated_osu035_fpu_latest_final_except.v","automated_osu035","v","fpu",1536253865.47009,65,12,0
"automated_osu035_fpu_latest_final_fcmp",434,795,"./automated_osu035/automated_osu035_fpu_latest_final_fcmp.v","automated_osu035","v","fpu",1536253865.50209,64,6,0
