file_name,part_a,part_b,part_c
automated_nangate_cookbook_final_gf_mult_by_9d.gml,automated_nangate,cookbook,gf_mult_by_9d
automated_nangate_jt51_latest_final_jt51_sh2.gml,automated_nangate,latest,jt51_sh2
automated_nangate_orsoc_graphics_accelerator_final_gfx_clip.gml,automated_nangate,accelerator,gfx_clip
automated_nangate_sha_core_latest_final_sha1.gml,automated_nangate,latest,sha1
automated_nangate_altor32_latest_final_altor32_lit.gml,automated_nangate,latest,altor32_lit
automated_nangate_iscas_final_TopLevel74181.gml,automated_nangate,iscas,TopLevel74181
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult242.gml,automated_nangate,latest,GF8Mult242
automated_nangate_iscas_final_MUX21H.gml,automated_nangate,iscas,MUX21H
automated_nangate_cookbook_final_gf_mult_by_2.gml,automated_nangate,cookbook,gf_mult_by_2
automated_nangate_ecg_latest_final_func10.gml,automated_nangate,latest,func10
automated_nangate_cookbook_final_gf_mult_by_d.gml,automated_nangate,cookbook,gf_mult_by_d
automated_nangate_present_encryptor_latest_final_key_updat.gml,automated_nangate,latest,key_updat
automated_nangate_ecg_latest_final_f3_add.gml,automated_nangate,latest,f3_add
automated_nangate_edge_latest_final_adder.gml,automated_nangate,latest,adder
automated_nangate_cookbook_final_sub_bytes.gml,automated_nangate,cookbook,sub_bytes
automated_nangate_csa_latest_final_sbox1.gml,automated_nangate,latest,sbox1
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult90.gml,automated_nangate,latest,GF8Mult90
automated_nangate_openmsp430_latest_final_in_buf.gml,automated_nangate,latest,in_buf
automated_nangate_ecg_latest_final_func4.gml,automated_nangate,latest,func4
automated_nangate_iscas_final_s1238.gml,automated_nangate,iscas,s1238
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult108.gml,automated_nangate,latest,GF8Mult108
automated_nangate_cookbook_final_crc32c_dat64_flat.gml,automated_nangate,cookbook,crc32c_dat64_flat
automated_nangate_rs_encoder_decoder_latest_final_GF8Invers.gml,automated_nangate,latest,GF8Invers
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult121.gml,automated_nangate,latest,GF8Mult121
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult46.gml,automated_nangate,latest,GF8Mult46
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult135.gml,automated_nangate,latest,GF8Mult135
automated_nangate_xge_mac_latest_final_fault_sm.gml,automated_nangate,latest,fault_sm
automated_nangate_reed_solomon_decoder_latest_final_BM_lamda.gml,automated_nangate,latest,BM_lamda
automated_nangate_iscas_final_s838.gml,automated_nangate,iscas,s838
automated_nangate_tiny_aes_latest_final_expand_key_type_C_192.gml,automated_nangate,latest,expand_key_type_C_192
automated_nangate_cookbook_final_mask_16.gml,automated_nangate,cookbook,mask_16
automated_nangate_openmsp430_latest_final_omsp_clock_modul.gml,automated_nangate,latest,omsp_clock_modul
automated_nangate_ecg_latest_final_func11.gml,automated_nangate,latest,func11
automated_nangate_cookbook_final_gf_mult_by_3.gml,automated_nangate,cookbook,gf_mult_by_3
automated_nangate_csa_latest_final_key_cnt.gml,automated_nangate,latest,key_cnt
automated_nangate_cookbook_final_crc24_dat64_only_flat.gml,automated_nangate,cookbook,crc24_dat64_only_flat
automated_nangate_a-z80_latest_final_alu_bit_select.gml,automated_nangate,latest,alu_bit_select
